seller_key,seller_state
seller_id_aeeb7a941e11c2fb,SP
seller_id_aeef4af47f5f7285,SC
seller_id_af1a251e07c5a432,RS
seller_id_af3e99da3ee3c91b,SP
seller_id_af47a2373431b870,BA
seller_id_af541c0f8619374a,PR
seller_id_af77197769a431d3,SP
seller_id_af791b29d21a21c5,SP
seller_id_af98817c35488d8a,MG
seller_id_afbf24ebfb0a9912,SP
seller_id_afc482eaf02b0b76,SP
seller_id_afcb9b7b28409351,SC
seller_id_afcdc877e7b41aac,MG
seller_id_afd68af631ac4d08,SP
seller_id_afe9ead04705ad66,SP
seller_id_b016d91648dddf1c,RJ
seller_id_b02a64646f419fba,PR
seller_id_b02e891549b2db48,SP
seller_id_b05025a938101817,PR
seller_id_b057c6cee6849ad4,SP
seller_id_b082c8346c6f6f32,SP
seller_id_b0a63e82ba5888b3,SC
seller_id_b0b1f73fd2eec85f,SP
seller_id_b0b8f4faf814eb08,MG
seller_id_b0cb1715fb14a43e,RS
seller_id_b0f379c8ce52da0e,SP
seller_id_b0f80b2b3016edad,SP
seller_id_b10bdb4d5e52b78d,GO
seller_id_b12d30e1ca1fff18,BA
seller_id_b12f6294badc3751,SP
seller_id_b1441d3ba0c46053,SP
seller_id_b1534414d60f272a,SP
seller_id_b163ad2ce0465a81,PR
seller_id_b17cb9cf097af917,MG
seller_id_b1bb117877d13944,RJ
seller_id_b1bc2a93daf44bca,SP
seller_id_b1c4da27b7184f60,ES
seller_id_b1d3c69b61efeef7,PR
seller_id_b1f4b4675d8437eb,PR
seller_id_b2077fe75f088c4f,RS
seller_id_b20c6538f90a8e3d,RS
seller_id_b21019e42ca36822,RJ
seller_id_b21a62f9da2ba075,SP
seller_id_b249a5ba001721f9,SP
seller_id_b28173679416c37f,SP
seller_id_b2834bf4ce8e7f6d,SP
seller_id_b29f0f73199b0008,RS
seller_id_b2a42696f0248dbf,SC
seller_id_b2adcdea2fc0f3e6,SP
seller_id_b2d36f01f4f83306,SP
seller_id_b2d37caef0fcdb41,SP
seller_id_b2e6a0ea6e143c78,SP
seller_id_b31833b357476fab,SP
seller_id_b31d8408c60f6c33,RJ
seller_id_b33794a6110c5484,SP
seller_id_b3607fb300c3ac2f,RO
seller_id_b3af2bc5ed4ec37a,PR
seller_id_b401a2e95a661222,SP
seller_id_b42d2f904cc73c7b,MG
seller_id_b4342a5647a7e6d1,PR
seller_id_b44d0d089302f52d,SP
seller_id_b45e0244483927b1,SP
seller_id_b46da264e6fe230b,RS
seller_id_b48fda586052af84,GO
seller_id_b4a04e1664d88cf7,PR
seller_id_b4ba7a238f47fa4d,SP
seller_id_b4cd810f14f52dfc,MG
seller_id_b50e6fb5f6f67902,SP
seller_id_b530495330c47278,SP
seller_id_b542068088df51f4,PR
seller_id_b54f2c605244ac8f,DF
seller_id_b570d2213f44f297,SP
seller_id_b58b1403a62d0833,SP
seller_id_b58ce7d8150c2c2a,PR
seller_id_b5908eaddd8977ed,SP
seller_id_b59bea8ada95f41d,MG
seller_id_b5c6fc9488f0c4f9,MG
seller_id_b5daabe3a0fa0ad9,SP
seller_id_b5f8abe2470d1d95,SP
seller_id_b624bbd4bfeb41f2,PR
seller_id_b62998517b80a425,SP
seller_id_b64bfe31e20e4a55,SP
seller_id_b64ee5fa86838e8f,RS
seller_id_b691b8ba3ccdbbe0,RS
seller_id_b6b93b00834a4bd0,SP
seller_id_b6bab20caa0fdb0f,SP
seller_id_b6c2a6d363f5505c,SP
seller_id_b6ca68f5ff04a758,SP
seller_id_b6dd9c3e4acc76cf,ES
seller_id_b6fe3c494656a97e,RJ
seller_id_b700595f588ac174,SP
seller_id_b704ed683f34db51,SP
seller_id_b72b88139a9f5f6c,MS
seller_id_b73cd7f2f7280457,SP
seller_id_b7501d4b87522ebc,SC
seller_id_b759322fda6c86e9,SP
seller_id_b7749bd5eb03c861,SC
seller_id_b78e239e60e717c3,PR
seller_id_b7a2dcd144891366,SP
seller_id_b7a9709f83216400,SP
seller_id_b7ae09bd6305df7b,SP
seller_id_b7af12ed52cc3153,RJ
seller_id_b7b051301ac02cf0,SC
seller_id_b7ea2745d4619993,RJ
seller_id_b7ec5b9189194c92,SC
seller_id_b802e1c99b109505,SP
seller_id_b80d59734201cb28,SP
seller_id_b81fa42d24b74480,SP
seller_id_b8391116b762aad5,RS
seller_id_b8465dc8a9c537f9,MG
seller_id_b853e2a73469c2d8,RS
seller_id_b875379dee18443c,SP
seller_id_b884f6148356e720,SP
seller_id_b890c45093f85eb8,MG
seller_id_b89349676e196b17,SP
seller_id_b89a036b95600212,PR
seller_id_b8a3d11fa4d39245,SP
seller_id_b8aec9338369236f,CE
seller_id_b8fb7946c13a9752,SP
seller_id_b915ca4eb132e3c8,SP
seller_id_b95754eeb8a49ad5,SP
seller_id_b957826e1788f6dd,SP
seller_id_b95a6c2490149447,SP
seller_id_b96dcfa4a662a4a8,SP
seller_id_b999938abf083304,SP
seller_id_b9d97fd0cf60f6d0,SP
seller_id_b9ecaf8350b171d1,SP
seller_id_b9ee0301deb99b92,SP
seller_id_b9eec5451d512446,SP
seller_id_b9f5898f74237b76,SP
seller_id_ba050c729b2f491c,SP
seller_id_ba199e5944106cb4,RS
seller_id_ba34ab022a5ced05,SP
seller_id_ba3ca3da43ddcf4a,SP
seller_id_ba528a3707d4c392,PR
seller_id_ba52fc40bc22a72a,PR
seller_id_ba63d4cef32ebbf0,MG
seller_id_ba7319d5fbaf99e3,SP
seller_id_ba77722400ad7c37,SP
seller_id_ba78dc2b571d41ab,SP
seller_id_ba955cbc8b8ad413,SP
seller_id_babcb447cba34ef9,RJ
seller_id_baccf9fda4e27f0c,SP
seller_id_bad048ed95a14bbf,SP
seller_id_bb13077012b696ea,SP
seller_id_bb1d0c6db37a02de,SP
seller_id_bb20f3c157fb0509,SP
seller_id_bb36a919d02429f0,SP
seller_id_bb4ff87c53dfd244,RJ
seller_id_bb57f9766e56d35c,SP
seller_id_bb8548492aa3c2f7,SP
seller_id_bb91d9a5e2c35524,PR
seller_id_bb92b507f4b6018c,SP
seller_id_bb9ac6a8252ca6e3,SP
seller_id_bb9f9f13e31c2f03,SP
seller_id_bbb82694f976ed3a,DF
seller_id_bbd290fed117e792,SP
seller_id_bbdf24fe70c494f2,SP
seller_id_bbe97daecc1dffbf,SP
seller_id_bc0025776e0d1996,SP
seller_id_bc438a6dc411468e,SP
seller_id_bc5bc9bb2895ef6c,SP
seller_id_bc737d2b72767ef6,SP
seller_id_bc7ffb2748ed3b1d,PR
seller_id_bcdf673e6e2ecb4d,SP
seller_id_bcf141adbf4d2e8b,SP
seller_id_bd0b265452965f70,RJ
seller_id_bd1618f6d0819ceb,SP
seller_id_bd1d8bf63ff651df,SC
seller_id_bd24dfb1743fc063,SP
seller_id_bd2cf84a82943596,SP
seller_id_bd31b1670c785f6f,SP
seller_id_bd3ede63f580e9e4,SP
seller_id_bd48516220aa77ba,SP
seller_id_bd4998ed9ad598a8,RJ
seller_id_bd8feb139919bb31,SP
seller_id_bd910a217108a1a1,SP
seller_id_bd927fa7de806427,PR
seller_id_bdc098b09301ea68,SP
seller_id_bdc9dd778fb6b73e,SP
seller_id_bdd2d8136113f418,SP
seller_id_be0080d2542ab861,SP
seller_id_be29f2ef7dfb446e,PR
seller_id_be2e7b258956eb99,PR
seller_id_be36aa11c467f3f5,SC
seller_id_be550c68c914dba4,MG
seller_id_be5c164245cba53f,SP
seller_id_be8d46661ec76d49,SP
seller_id_bea7bc88c5b59037,SC
seller_id_bed28df10d6fb4bf,RJ
seller_id_bef208c1995d3f96,SP
seller_id_bef2c1bb32ee97b7,RJ
seller_id_befe8a7035656ac4,MG
seller_id_bf51fe2dd5a7852e,SP
seller_id_bf76eedb4a2e7f56,SP
seller_id_bf842f892b56114e,PR
seller_id_bfad7c46f4395cab,SP
seller_id_bfb540dc067b559e,RJ
seller_id_bfd8316b22fd36dd,RJ
seller_id_bfddbfafe4ac533e,SP
seller_id_bffe2c1b6dac3c4d,RJ
seller_id_c00403773e3e7d03,SP
seller_id_c01013b4bc85c94c,SP
seller_id_c01d2b49ba9e64c7,SP
seller_id_c068145a7c3ffe9a,SP
seller_id_c07ec8d313d68811,SP
seller_id_c090721bd5b241a9,SP
seller_id_c0ad5963badd56a9,SC
seller_id_c0c0bf403fd22858,SP
seller_id_c0d43769b810c9ad,SP
seller_id_c0e0c0c7dfcbb359,SC
seller_id_c10a72d6cfd1762b,PR
seller_id_c13a884c888d34ee,PR
seller_id_c14092f043dc5f6d,SP
seller_id_c169c04a5090df51,RJ
seller_id_c182f68e413f5ed9,SP
seller_id_c1eaaeac7e3b8c89,PR
seller_id_c208a57633a122ef,SP
seller_id_c20b7604c67b7da8,SP
seller_id_c21d8d67e5bd762a,SP
seller_id_c223f11fa890a633,SP
seller_id_c22fbda01857494e,SP
seller_id_c230857cdd14036d,MG
seller_id_c24994b7aeeb2104,SC
seller_id_c2620d2e91b22bc4,SP
seller_id_c281311ba2673207,SP
seller_id_c2897cfd042211b4,SP
seller_id_c28cd45db0dec936,SC
seller_id_c2a670ea51cae13c,SP
seller_id_c2a6a5dfe51d401e,SP
seller_id_c2abd42c8e8e0293,SP
seller_id_c2c121ba0f31f1b0,PR
seller_id_c2c401579040919a,SP
seller_id_c2c5951f3d448017,MG
seller_id_c2d919c1a9363ce9,SP
seller_id_c2daa00c51a89a4f,SP
seller_id_c2dadbe3daadfcc9,RJ
seller_id_c2f15d9defed1552,SP
seller_id_c301a2f2afc3bbca,SP
seller_id_c30f4919c560ad62,MG
seller_id_c31085c2a21edbaa,SP
seller_id_c32575c7d6c501fe,PR
seller_id_c33937f2ef7d1f09,SP
seller_id_c33c33fd6cd3dde6,DF
seller_id_c355de3ccb5c9b8f,SP
seller_id_c35e544129f7e2f2,ES
seller_id_c377c8685013b142,SP
seller_id_c3838a93aa43678a,PR
seller_id_c38496930f2826a1,RS
seller_id_c388d01be6453a56,SP
seller_id_c38ede17283e1f1a,SP
seller_id_c3a5bedb2a93474a,SP
seller_id_c3ab6b3b786268ff,SP
seller_id_c3c3a95f97f21cba,SP
seller_id_c3d8b450fcf64cf9,SP
seller_id_c3ec7ab3bf59455a,SC
seller_id_c42efb540685c74f,SP
seller_id_c454c06e383f93ef,SP
seller_id_c462ed13f0a3257a,PR
seller_id_c46934cfc2714fca,SP
seller_id_c4893387d38d7d83,SP
seller_id_c48a19e7407affbf,RS
seller_id_c4ada72e94698162,SP
seller_id_c4afbcdb864ab0e6,SP
seller_id_c4bc3e35eb6105bd,PR
seller_id_c4cc889ba47df5c9,SP
seller_id_c4de2b938230147b,RJ
seller_id_c4eaaf30b014b6f1,SP
seller_id_c4efe64a118d453d,PR
seller_id_c50312f86524d509,SC
seller_id_c51676d9170b9020,SP
seller_id_c51cb971bccfd607,BA
seller_id_c52b2dc848f4a517,ES
seller_id_c55381a94cc07373,SP
seller_id_c58becfe4600562b,SP
seller_id_c59883f6aaf68280,SP
seller_id_c5aa84ccd13480b1,PR
seller_id_c5c9e9c027b1c07d,SP
seller_id_c5e8a2bc501aba7b,SP
seller_id_c620d148dc0e645c,MG
seller_id_c633aadbb55c1308,RJ
seller_id_c64e333d25179ef2,MG
seller_id_c6547bb6a173bb42,RJ
seller_id_c69d9be4a8bc4f7b,PR
seller_id_c6a56421c2025c4e,SP
seller_id_c6b5c685a4e25ab9,SP
seller_id_c6c2de4e5a634c47,SP
seller_id_c6e7e5aac0f23d2d,PR
seller_id_c6f24e28b6109ae6,SP
seller_id_c738121ae6608110,PR
seller_id_c76837de60e44cfc,ES
seller_id_c792ba03fc5b1b2c,PR
seller_id_c7986ee4d5ce3ad0,SP
seller_id_c7a08625b18f97fc,SP
seller_id_c7a5e049b21c2544,MG
seller_id_c7afd98e45c62ff1,SP
seller_id_c7b19fa5ccd68c6f,SP
seller_id_c7bb73607116d694,SP
seller_id_c7d13e2ed34d1303,SP
seller_id_c7df5f864f12c580,GO
seller_id_c81deced65dfb992,MG
seller_id_c8575cf9db17d6ee,MG
seller_id_c86dee358ec814db,SP
seller_id_c8ae826101e28365,RJ
seller_id_c8c7cea6405e9b19,SP
seller_id_c8c8409a97d6cbb5,SP
seller_id_c8debeda75d5c865,SP
seller_id_c8f3958671f5c955,RJ
seller_id_c8f395be66616e32,ES
seller_id_c8f518d42bc30814,SP
seller_id_c906f8d71e58768f,SP
seller_id_c90b756152649f55,SP
seller_id_c92bcafe7ee51387,GO
seller_id_c93d2b0a70aa0586,SP
seller_id_c9429b793e54fafc,SP
seller_id_c95186f7e9a3bd76,MG
seller_id_c956916fd46e772f,SP
seller_id_c9586487b2e53aa3,RJ
seller_id_c97724931b1523d7,SP
seller_id_c9860a047f54a7b1,RS
seller_id_c9973e1a3046fb96,SP
seller_id_c9a45df1eee7cd71,BA
seller_id_c9bfa8c80f4eb089,SP
seller_id_c9d171b826c3b012,SP
seller_id_c9d72dbf14d371c2,SP
seller_id_c9da52175ab22f2a,RJ
seller_id_c9eb7ef5ab42005a,PR
seller_id_ca037852c9d4bf76,SP
seller_id_ca25f20315aa3fcd,SP
seller_id_ca54c33e5b7e02ef,SP
seller_id_ca575e52f8182a6c,SP
seller_id_ca66808fb9ef6dfc,SP
seller_id_ca78f6eb00fdffea,RJ
seller_id_ca9143e37d21e59b,SP
seller_id_cabfb556f4fd0de0,PR
seller_id_cac28091ad642652,PR
seller_id_caf8b1fbb92edb59,SC
seller_id_cafdecf8b1efa8b0,SP
seller_id_cb1b126505883dda,SP
seller_id_cb380787752078d3,SP
seller_id_cb58ec7cc08bd1a9,PR
seller_id_cb59c9171f995091,SP
seller_id_cb5b9773ea6292bc,RS
seller_id_cb60399e988f09d1,SP
seller_id_cb7bc97d2ac6bdfc,RS
seller_id_cb82da1228d17b78,SP
seller_id_cb8a18e7eb0625d4,SC
seller_id_cbaaabffd1b1627f,PR
seller_id_cbac23b0ebaa3d31,SP
seller_id_cbdbc6bc1144e121,SP
seller_id_cbdee9f41d770a00,SP
seller_id_cbe6d5d757ab269b,RS
seller_id_cc190c33186b4f02,SP
seller_id_cc5c2722349658bb,SP
seller_id_cc86c56a8a30f1f6,SP
seller_id_cc941af1cdd5b67a,SP
seller_id_ccbf254c3767b248,RJ
seller_id_cceb542cadef5d5d,MG
seller_id_ccfb2658cedc7c58,SP
seller_id_cd0d1e91e0958d34,SP
seller_id_cd106ec6ee946202,SP
seller_id_cd11d813998e8fd7,SP
seller_id_cd1dea66763c3206,RS
seller_id_cd2e2b556a9a936b,SP
seller_id_cd373edefa9b08ca,SP
seller_id_cd3b54a1585b7078,MG
seller_id_cd46fbcfc49cea2f,MG
seller_id_cd4ed4b8237f15de,SP
seller_id_cde8e500d634a607,SP
seller_id_ce24686dbb2b2f09,SP
seller_id_ce36ef211c00c273,SP
seller_id_ce53658e202a6c82,PR
seller_id_ce55a1bb649ea29d,SP
seller_id_ce61988eae8d0f95,SP
seller_id_ce63d2f9c9d848e1,MG
seller_id_ce739d6e178fab39,SP
seller_id_ce84d63a3cebbb01,MG
seller_id_ce965e3b03fd1087,SP
seller_id_cee3ec0c8d5cabea,SP
seller_id_cf1330e035f8b079,SP
seller_id_cf158335ac2307a9,MG
seller_id_cf24ba4e2ee2f855,SP
seller_id_cf28b240833905c3,SE
seller_id_cf4f495672c2cae8,PR
seller_id_cfc60679a1c51609,SP
seller_id_cfe6773cf702db3b,SP
seller_id_cfe7bf40b6efb357,SC
seller_id_cff38a6b90d4692a,SP
seller_id_cffa1cbab82daeaa,SP
seller_id_cffb5b6cfb9a0442,MG
seller_id_cffe1ab854f5457a,SP
seller_id_d00f4897b8e14b7c,MG
seller_id_d048c69762652996,SC
seller_id_d04ed919c3bbb85e,SP
seller_id_d0575b8b994cb293,PR
seller_id_d05b0e7cb695b8ce,SP
seller_id_d061476e5d2960d0,SP
seller_id_d0699b6a95c70e5e,SC
seller_id_d0b20b1a09a69ef5,SP
seller_id_d0b4f653fb497686,SP
seller_id_d0c7d6942bc62b2f,RJ
seller_id_d0d2837777816eb8,SP
seller_id_d0e31409f8b45a56,SP
seller_id_d13a43c5ca4c445e,SP
seller_id_d13b909db896b100,RJ
seller_id_d13d86391b425fc2,PR
seller_id_d14bd0189782b68c,PR
seller_id_d16f4501d5d2ba70,MG
seller_id_d17c1efe22b01ad7,ES
seller_id_d191659916623106,SP
seller_id_d1b69be23421630f,SC
seller_id_d1bb842c27039e51,SP
seller_id_d1bd8c234dcc200b,PR
seller_id_d1d9cd09c27ae8b2,SP
seller_id_d1dcf1af14ca67ce,MG
seller_id_d1e14f442291fbd5,SP
seller_id_d1e5d4148f410aa1,SP
seller_id_d1e7af09dac6b150,SP
seller_id_d1f1a2d31a5ccf8c,SP
seller_id_d1f528e80d2c73e4,SP
seller_id_d1fe5698fa9731cd,SP
seller_id_d208dd779d756437,MG
seller_id_d2173e142dd59b90,MG
seller_id_d2242d04ea8ddee2,GO
seller_id_d22735a9d6d179ed,MG
seller_id_d278751a7ac97fc5,SP
seller_id_d283ed811ed4f577,PR
seller_id_d2ac2551ccaaad8b,MG
seller_id_d2c0610a645be0eb,SP
seller_id_d2c1427fb4f75c9b,SP
seller_id_d2cbff0516a7d1d5,SP
seller_id_d2cfa238b71ed44a,MG
seller_id_d2ee911dffc1ae3c,SP
seller_id_d305635c62be30da,RS
seller_id_d30605343bc4f363,SP
seller_id_d31b0b8d082eebe8,RJ
seller_id_d3273dd90a2b71ae,SP
seller_id_d329455d778a6944,PR
seller_id_d330781df897deed,SP
seller_id_d3313f521fd55baf,GO
seller_id_d3334b63ebafc471,SP
seller_id_d3397771ca37ab6c,SP
seller_id_d373bc31a54088f9,SP
seller_id_d391f64634929163,SP
seller_id_d39e809c73fa1f1d,PR
seller_id_d3a2ae1f6f6b7c39,SC
seller_id_d3a30af93490d801,SP
seller_id_d3ab37d8aa7abe56,SP
seller_id_d3abd239b75e1d3c,SP
seller_id_d3b9754e768bee2d,SP
seller_id_d3bff2ac1d724fc3,SP
seller_id_d3c004596ce9b74f,SP
seller_id_d40c792d6b1c589f,SP
seller_id_d4214ba9fa6710a6,PR
seller_id_d430c30806cccf6b,PR
seller_id_d465b77ef0e4812f,SC
seller_id_d472acef14e6be69,SP
seller_id_d477f70822897254,SC
seller_id_d47ab7c579048cee,SP
seller_id_d47fa8ba59708821,MG
seller_id_d48aebd3f664cc2e,SP
seller_id_d53588c7ff0a3e3e,RJ
seller_id_d55dd2b7d3e2fb80,SP
seller_id_d59177bbce10094d,PR
seller_id_d5c0d30ebea203f0,MG
seller_id_d5d84aced5203207,SP
seller_id_d5d9229e3ec19d85,RJ
seller_id_d5dac8ee0eecc475,SP
seller_id_d5de2af8fd0becb0,SP
seller_id_d5f91523219d729f,PR
seller_id_d6159dbcfc29f422,SP
seller_id_d62640fc26ead921,SP
seller_id_d63ef94169390c42,MG
seller_id_d66a7a7329868b62,SP
seller_id_d675a6855dedcf47,SP
seller_id_d6803e74606d5f03,SP
seller_id_d698fb16ccf5e237,SC
seller_id_d6b1c63e0811d0c2,SP
seller_id_d6b39f8d1ecb759d,MG
seller_id_d6cdb41df95c921c,SP
seller_id_d6eb8bbda267c8d9,RJ
seller_id_d6fc78a8ead5c9ad,SP
seller_id_d716b1a340dd27a2,SP
seller_id_d750c0c5bd699a33,PR
seller_id_d75323273bfa4b22,PR
seller_id_d760bf54c01e9bb0,SC
seller_id_d777a41642f5d188,MG
seller_id_d77a2b542de117e9,SP
seller_id_d78a5456d2da5473,RJ
seller_id_d7af20904aa0e9c2,SP
seller_id_d84c7611f469732f,SP
seller_id_d84ec064f33b0d3b,SP
seller_id_d858fe8bb423fcdc,SP
seller_id_d8a5b18e8ae0058e,DF
seller_id_d8b0ca648123d00d,SP
seller_id_d8bbaa1a8ed4b5df,ES
seller_id_d8cabf60aea61765,RN
seller_id_d8d39bde8fab4162,SC
seller_id_d8e315c3ceb7c409,SP
seller_id_d939043305ddc854,PR
seller_id_d962286f3158cd01,SP
seller_id_d970f816dac4cb84,MG
seller_id_d972c40d9f1e88cb,SP
seller_id_d978c930d3c29d2a,MG
seller_id_d98bc31c382000ec,SP
seller_id_d9aa4ce11283e01f,SC
seller_id_d9c93a9d7931616a,SP
seller_id_d9cfc26eeeefdecf,PR
seller_id_d9eb2bed5d057072,SP
seller_id_d9f1f7d36fba7725,SP
seller_id_da1143e301d7aac5,SP
seller_id_da280c1558f27af2,SP
seller_id_da2acdbfeb523976,SP
seller_id_da32d6f725bcc79e,RS
seller_id_da6a2fee047e351b,PR
seller_id_da70ac945fb8f43b,SP
seller_id_da744f69855f1508,SP
seller_id_daacc56391f75a7e,SP
seller_id_daf95f34e3b57650,PR
seller_id_db1e2e698b391b43,SP
seller_id_db2151c8f8122a2a,SP
seller_id_db4c66e3e95b3067,SP
seller_id_db4f5bef73aed494,SP
seller_id_db52153c1ba88e9c,MG
seller_id_db6f0dbdc4e53a3d,SP
seller_id_db7c0b5927f4c41b,SP
seller_id_dba466b93a9e1b67,PE
seller_id_dbbfd83115abcee0,SP
seller_id_dbd5d1246a7e9bd7,PR
seller_id_dbdd6ffdcc3b08db,SP
seller_id_dc01df3152c7f853,SP
seller_id_dc0433df3929e8f6,PR
seller_id_dc360bdbf24b2f75,SP
seller_id_dc5340a8c813442e,MG
seller_id_dc93638e6793540f,GO
seller_id_dcaf4d69ca2e7145,SC
seller_id_dcca69a498c7ef45,SP
seller_id_dcd70f82915cd3ba,SP
seller_id_dce18a0f055dadf5,DF
seller_id_dce6590182468bf5,MS
seller_id_dcf8eada4b9a616b,PR
seller_id_dd17edc372d2be56,SP
seller_id_dd1835d7d1047a74,SC
seller_id_dd2a42a339940f88,PR
seller_id_dd2e3cc8498aa076,SP
seller_id_dd51754a809facda,SP
seller_id_dd64d83bfe02b5d0,RS
seller_id_dd79e2233dd97aa3,RS
seller_id_dd81fbafe2201b8d,SP
seller_id_dd91477a3a80d66d,SP
seller_id_dd9c94782465ab20,SP
seller_id_ddc600519cdf2fb0,SP
seller_id_ddd4ef46d6b05e9e,SP
seller_id_dde7370f47b8dcc3,SP
seller_id_dde91e37c4f4b5ce,SP
seller_id_ddf191db2fd7bcd3,SP
seller_id_de00f6a78f7256d2,SP
seller_id_de02733c908117f1,PR
seller_id_de35ee57c688e53e,SP
seller_id_de3b39cbb8ea4c63,PR
seller_id_de3e5ccfeb21296e,SP
seller_id_de429c83b71db369,SP
seller_id_de6eb3ef86055b37,CE
seller_id_de873099c3705e01,SP
seller_id_de8bf96bcb8ac88e,SP
seller_id_deabdccf77787e8b,MG
seller_id_deb4063193404626,PR
seller_id_dec8a149ea39302b,SP
seller_id_decb4e0463fd8ec2,SP
seller_id_dee7f8bc87650000,RJ
seller_id_def9f033e6e9e997,SP
seller_id_df01240498c50178,SP
seller_id_df13bd794461c50b,SP
seller_id_df17bba1dae76c3a,SC
seller_id_df1975a41737dfa0,RJ
seller_id_df2b018833161aaf,SP
seller_id_df475404a07a18cd,SP
seller_id_df54b63934cb3951,SP
seller_id_df61dc389d6576f8,PR
seller_id_df6f45d30bf3ab1b,SP
seller_id_df8b2ae769761a60,SP
seller_id_dfaccb2af8bf26fe,SP
seller_id_dfb20f1746b8e44e,SP
seller_id_dfd04b18a4eecd07,SP
seller_id_e003930bb370ecb7,SC
seller_id_e00b3dd950277c2f,SP
seller_id_e01af853c3e88d2c,SP
seller_id_e01f7cbc957fe600,PR
seller_id_e02473f1a67a44b8,SP
seller_id_e036aa5cdf5f2698,PR
seller_id_e0cb9f4a582a820e,SP
seller_id_e0dcd8957720e891,SP
seller_id_e0ddb9c36e0a3c35,RS
seller_id_e0e2541c7d8526a5,SP
seller_id_e0e9c95382e722d2,SP
seller_id_e10ec79de4707aa0,SC
seller_id_e1454f9c25a6c598,PR
seller_id_e14f831ca1d46dac,SP
seller_id_e181ac04b758790a,SP
seller_id_e1a8cfee34f5dd63,SP
seller_id_e1bcfb4a07d31f35,SP
seller_id_e1e33078c6240fac,SP
seller_id_e20dfd685990c42f,PR
seller_id_e21ed1c010bad9dd,SP
seller_id_e2655aec0f09526b,SP
seller_id_e268ba20b6564558,SP
seller_id_e28b2af0a507489c,RJ
seller_id_e2a1690357bbc274,SP
seller_id_e2b7a55b79e86b95,SP
seller_id_e2ceb5e2202b17aa,SP
seller_id_e2e939b757d51e0d,SP
seller_id_e32d5b72b4b10e39,MG
seller_id_e340cb3d294a029d,SP
seller_id_e3498c8212af19f2,SP
seller_id_e360a72f373a6c29,SP
seller_id_e36b262c017b258b,SP
seller_id_e36b94743ba0c1d1,SP
seller_id_e36e0400314f2f0b,PR
seller_id_e382239c5032453a,SP
seller_id_e38229d2c6c4e4c7,PR
seller_id_e3831554b974defb,RS
seller_id_e38ae155fd07d613,SP
seller_id_e3bde4908348413f,PR
seller_id_e3d3f9cb1ae19cc1,SP
seller_id_e3f62e64547ec7b6,SP
seller_id_e425e0fcae90a0ca,SC
seller_id_e441a42cc305b305,PR
seller_id_e44d69ce3a38bece,PR
seller_id_e4688bead0fd2c13,RS
seller_id_e46cb4d0fe6b016a,SP
seller_id_e483d496fb5087a6,SP
seller_id_e4fcbbd9ad59d879,DF
seller_id_e529ea9d4e700c4b,SC
seller_id_e52da59540d08fe4,SP
seller_id_e534f3374e88f104,SP
seller_id_e56659e2773f1697,SP
seller_id_e578ae657c1e0597,SP
seller_id_e58fa7c5a3be5844,SP
seller_id_e5a85ca19e6397b9,SP
seller_id_e5fa6714f03d0d90,SP
seller_id_e5ff2e660ceed064,PR
seller_id_e608e8f47fb364a3,RJ
seller_id_e6298ebadee8805e,SP
seller_id_e688ec11b35868a9,SP
seller_id_e68f56e306db2944,RS
seller_id_e6968c5c380d700e,SP
seller_id_e6a5b18c54fd520e,SP
seller_id_e6b513b21e26795a,SP
seller_id_e6b722be1b7e3c12,SP
seller_id_e6e32a67c87f05fd,SP
seller_id_e6e88b4f4609cf17,SP
seller_id_e6ed0c98035f0339,SP
seller_id_e70a4a4d06aa2fc9,SP
seller_id_e725c03c6c3f82e2,SP
seller_id_e7295e13c4cfa937,SP
seller_id_e744700d7de9a178,SC
seller_id_e75902b027eeb9b0,PR
seller_id_e75a3f783316d7db,SP
seller_id_e7740164b4f24018,MG
seller_id_e77d1055d5845367,SC
seller_id_e7bb9b42913d08fe,PR
seller_id_e7cb3097834e9e5b,RS
seller_id_e7ccd8c411fbd20d,PR
seller_id_e7f7b83b7ca68c78,SP
seller_id_e80f67ce9461619e,SP
seller_id_e86313bd68e037cb,SP
seller_id_e8a8cba172bfcb95,SP
seller_id_e8ae4494e4b6a477,SP
seller_id_e8dd53cc6475df6c,SP
seller_id_e8ee965e7b9823d0,SP
seller_id_e8f0694fe23714a2,SP
seller_id_e923350856c80a9f,SP
seller_id_e925a11afda8dd76,SC
seller_id_e945fd2903546146,SC
seller_id_e957cfdd8811339d,SP
seller_id_e97f6f8a53d8f355,SP
seller_id_e9a8d4896d061770,SP
seller_id_e9b340bd89d2234b,RS
seller_id_e9bdb17397e87198,SP
seller_id_e9c3e302991956ec,RS
seller_id_e9c7a2fde62eb4b7,PB
seller_id_e9d8f1e58a2b39e9,PR
seller_id_e9de65421ae4cdb4,SP
seller_id_ea20f75fa9308915,PR
seller_id_ea47de0953d569a2,SP
seller_id_ea62f07b70435bb8,RJ
seller_id_ea66f18aa1bb516b,SC
seller_id_ea6deddc6649b6d9,SP
seller_id_ea83bf43e89a5fc8,SP
seller_id_ea84ffe2ad4f297c,SC
seller_id_ea8bde24cb65ef33,SP
seller_id_ea955c74035dcc5f,SP
seller_id_ea99ad201f7f58d5,SP
seller_id_eac047ea0f4094da,SP
seller_id_ead79986970791cb,SP
seller_id_eaf2d302c3104ec5,MG
seller_id_eaf78ce03b1d9f3e,SP
seller_id_eb0d0c3641468ecf,SP
